follows,listened_to_datetime,s_id,g_id,genrename
834,2022-07-20 23:46:20.000000,103,354,schlager
243,2019-12-27 06:38:38.000000,313,377,spoken word
243,2019-12-27 06:38:38.000000,313,377,spoken word
341,2021-07-21 23:03:41.000000,93,72,classic jazz
966,2019-12-19 00:27:19.000000,6,138,emo
578,2022-03-16 03:11:51.000000,157,373,southern soul
148,2021-11-07 21:27:28.000000,55,309,post-metal
704,2022-01-15 02:31:01.000000,339,206,indie pop
305,2021-12-12 11:20:50.000000,57,345,beatboxing
750,2020-05-07 03:11:02.000000,474,299,pop metal
430,2022-12-04 14:47:11.000000,108,385,symphonic prog
915,2021-09-20 11:50:41.000000,368,96,dance-punk
800,2022-11-27 18:44:55.000000,481,283,noise pop
999,2021-04-13 07:39:49.000000,438,367,soft rock
798,2021-05-25 15:09:50.000000,368,96,dance-punk
895,2020-11-22 05:16:07.000000,211,210,industrial
520,2020-09-04 16:09:46.000000,121,108,deep house
416,2019-05-10 03:13:43.000000,40,389,synth-pop
746,2020-10-18 15:55:32.000000,234,129,electro-funk
749,2021-06-09 06:32:28.000000,99,153,folk rock
477,2021-04-05 14:36:00.000000,433,304,pornogrind
580,2019-04-11 17:26:33.000000,416,308,post-hardcore
171,2021-05-29 15:25:07.000000,39,55,cajun
860,2020-06-15 20:43:12.000000,272,171,garage house
814,2019-05-05 09:49:20.000000,263,17,ambient techno
979,2020-01-25 06:08:11.000000,278,27,avant-garde metal
669,2022-07-14 12:24:44.000000,79,100,dark folk
71,2019-09-27 02:33:51.000000,242,223,jazz blues
216,2019-10-26 10:06:07.000000,106,275,nerdcore
634,2023-02-23 10:50:13.000000,434,263,mincecore
200,2021-12-05 01:23:59.000000,325,64,chicago blues
200,2021-12-05 01:23:59.000000,325,64,chicago blues
200,2021-12-05 01:23:59.000000,325,64,chicago blues
200,2021-12-05 01:23:59.000000,325,64,chicago blues
200,2021-12-05 01:23:59.000000,325,64,chicago blues
200,2021-12-05 01:23:59.000000,325,64,chicago blues
200,2021-12-05 01:23:59.000000,325,64,chicago blues
457,2020-02-15 15:19:30.000000,306,489,kizomba
457,2020-02-15 15:19:30.000000,306,489,kizomba
359,2022-07-09 19:56:11.000000,469,94,dance
185,2019-06-14 20:27:02.000000,338,465,comedy rock
126,2022-07-31 00:03:45.000000,59,249,mathcore
336,2019-05-27 17:59:09.000000,194,332,queercore
157,2022-02-24 19:04:06.000000,373,382,swing
667,2020-12-18 15:42:27.000000,349,278,new romantic
936,2020-05-25 07:27:52.000000,223,204,illbient
481,2019-06-20 02:44:14.000000,283,108,deep house
587,2019-11-05 09:48:16.000000,40,389,synth-pop
1,2019-10-13 00:00:29.000000,329,206,indie pop
1,2019-10-13 00:00:29.000000,329,206,indie pop
1,2019-10-13 00:00:29.000000,329,206,indie pop
1,2019-10-13 00:00:29.000000,329,206,indie pop
1,2019-10-13 00:00:29.000000,329,206,indie pop
1,2019-10-13 00:00:29.000000,329,206,indie pop
1,2019-10-13 00:00:29.000000,329,206,indie pop
601,2019-07-04 22:19:56.000000,459,326,psychedelic pop
55,2022-11-16 07:57:46.000000,65,432,future garage
55,2022-11-16 07:57:46.000000,65,432,future garage
55,2022-11-16 07:57:46.000000,65,432,future garage
55,2022-11-16 07:57:46.000000,65,432,future garage
55,2022-11-16 07:57:46.000000,65,432,future garage
55,2022-11-16 07:57:46.000000,65,432,future garage
356,2020-09-18 06:50:43.000000,15,59,celtic
293,2020-12-04 22:51:22.000000,347,55,cajun
677,2020-08-14 16:03:06.000000,121,108,deep house
456,2020-11-14 01:01:40.000000,403,205,indie folk
456,2020-11-14 01:01:40.000000,403,205,indie folk
193,2020-03-08 08:55:06.000000,360,102,death metal
794,2020-12-29 05:06:02.000000,6,138,emo
788,2022-12-08 04:45:30.000000,22,417,yé-yé
585,2021-12-09 16:12:22.000000,19,84,cool jazz
817,2022-02-23 01:45:37.000000,143,152,folk punk
308,2022-03-06 23:50:46.000000,373,382,swing
475,2022-04-30 03:36:28.000000,463,336,ragga jungle
192,2019-07-26 07:20:12.000000,136,460,art pop
903,2021-09-21 17:59:15.000000,483,147,fado
635,2020-11-24 08:03:00.000000,369,358,singer-songwriter
873,2022-03-19 00:23:32.000000,362,181,gothic
778,2019-05-31 00:10:24.000000,216,403,trip hop
806,2022-10-18 07:39:46.000000,114,66,chiptune
139,2020-10-17 13:04:48.000000,314,314,power metal
89,2021-10-26 18:23:13.000000,337,8,alternative dance
89,2021-10-26 18:23:13.000000,337,8,alternative dance
89,2021-10-26 18:23:13.000000,337,8,alternative dance
89,2021-10-26 18:23:13.000000,337,8,alternative dance
753,2020-06-03 21:26:03.000000,162,424,joik
916,2020-08-11 13:30:51.000000,2,248,math rock
991,2022-03-28 20:02:08.000000,179,240,lo-fi
81,2023-02-26 02:32:31.000000,34,267,birmingham sound
764,2022-01-05 23:03:58.000000,51,386,symphonic rock
378,2023-03-15 21:55:40.000000,171,147,fado
377,2019-11-20 20:36:54.000000,472,129,electro-funk
377,2019-11-20 20:36:54.000000,472,129,electro-funk
377,2019-11-20 20:36:54.000000,472,129,electro-funk
625,2019-08-12 19:07:23.000000,104,290,oi
523,2020-04-21 15:26:23.000000,469,94,dance
801,2023-02-02 15:42:22.000000,404,439,detroit techno
712,2019-11-10 14:58:28.000000,93,72,classic jazz
356,2020-10-04 23:35:20.000000,293,187,groove metal
548,2022-06-29 02:15:20.000000,310,51,britpop
316,2022-09-04 05:49:05.000000,408,143,eurodance
925,2022-01-13 22:46:20.000000,391,61,chamber pop
277,2022-08-13 16:58:12.000000,200,326,psychedelic pop
682,2022-06-11 08:22:58.000000,19,84,cool jazz
886,2023-01-19 08:51:58.000000,407,479,chutney
396,2019-06-25 13:57:17.000000,431,438,future bass
942,2020-01-27 17:23:58.000000,420,434,bass house
906,2020-12-14 22:26:32.000000,11,125,electric blues
458,2020-02-25 13:31:25.000000,329,206,indie pop
458,2020-02-25 13:31:25.000000,329,206,indie pop
283,2021-07-24 04:05:38.000000,302,320,progressive metal
163,2022-06-11 03:32:31.000000,364,286,northern soul
721,2021-05-30 05:39:33.000000,8,143,eurodance
950,2019-08-20 04:52:26.000000,471,495,carnatic classical
772,2022-03-29 04:59:02.000000,53,127,electro house
156,2021-07-25 17:28:24.000000,176,456,zeuhl
350,2020-03-01 12:31:12.000000,107,118,drum and bass
751,2022-09-11 02:42:35.000000,225,239,vude
885,2021-03-26 12:47:08.000000,4,132,electronic
630,2020-02-08 23:12:08.000000,219,351,crack rock steady
701,2019-09-19 20:45:12.000000,309,48,breakbeat
262,2022-03-27 08:23:18.000000,250,124,ebm
783,2021-02-20 08:06:51.000000,206,231,beat music
94,2019-08-31 01:22:42.000000,77,400,trap
288,2020-11-15 00:42:05.000000,108,385,symphonic prog
357,2022-04-24 14:06:34.000000,338,465,comedy rock
460,2022-07-03 04:20:16.000000,336,142,euro house
460,2022-07-03 04:20:16.000000,336,142,euro house
740,2020-10-02 04:35:29.000000,6,138,emo
268,2022-01-28 11:32:11.000000,366,109,delta blues
268,2022-01-28 11:32:11.000000,366,109,delta blues
268,2022-01-28 11:32:11.000000,366,109,delta blues
654,2019-07-13 14:08:41.000000,304,68,christmas music
697,2019-08-01 13:01:32.000000,170,361,skacore
871,2022-07-20 15:37:55.000000,138,75,comedy
891,2022-04-09 13:24:56.000000,289,59,celtic
179,2022-01-05 23:38:54.000000,124,151,folk metal
340,2020-06-28 14:51:40.000000,215,185,grime
875,2022-09-08 03:48:06.000000,435,395,thrashcore
964,2021-07-17 00:38:57.000000,419,203,idm
362,2023-02-19 16:02:24.000000,266,11,alternative metal
989,2021-08-30 21:12:57.000000,456,386,symphonic rock
104,2020-07-15 10:27:23.000000,354,9,alternative folk
733,2021-03-31 17:22:37.000000,340,12,alternative pop
375,2022-12-27 23:02:01.000000,184,363,sludge metal
375,2022-12-27 23:02:01.000000,184,363,sludge metal
898,2020-04-06 08:43:56.000000,175,242,lounge
249,2021-04-06 22:23:26.000000,109,388,synthwave
24,2020-12-17 10:51:36.000000,72,137,electropunk
24,2020-12-17 10:51:36.000000,72,137,electropunk
24,2020-12-17 10:51:36.000000,72,137,electropunk
24,2020-12-17 10:51:36.000000,72,137,electropunk
24,2020-12-17 10:51:36.000000,72,137,electropunk
24,2020-12-17 10:51:36.000000,72,137,electropunk
192,2019-06-08 08:25:56.000000,368,96,dance-punk
516,2021-05-05 07:28:59.000000,445,299,pop metal
60,2021-10-11 01:57:30.000000,212,157,free jazz
824,2019-11-03 15:01:28.000000,47,376,speed metal
739,2021-09-28 19:19:29.000000,276,481,cyberpunk
267,2022-11-06 21:33:11.000000,448,346,rock
267,2022-11-06 21:33:11.000000,448,346,rock
267,2022-11-06 21:33:11.000000,448,346,rock
267,2022-11-06 21:33:11.000000,448,346,rock
267,2022-11-06 21:33:11.000000,448,346,rock
835,2022-05-17 00:30:26.000000,286,183,gothic rock
512,2021-04-05 10:02:21.000000,150,490,complextro
818,2022-09-04 04:39:29.000000,65,432,future garage
842,2022-05-03 04:08:35.000000,226,296,p-funk
82,2021-05-28 11:33:00.000000,430,450,harsh noise
82,2021-05-28 11:33:00.000000,430,450,harsh noise
82,2021-05-28 11:33:00.000000,430,450,harsh noise
82,2021-05-28 11:33:00.000000,430,450,harsh noise
82,2021-05-28 11:33:00.000000,430,450,harsh noise
91,2019-06-16 23:25:51.000000,465,471,group sounds
197,2020-01-25 13:30:10.000000,328,258,metal
212,2020-01-12 19:20:19.000000,61,495,carnatic classical
789,2019-07-01 22:00:42.000000,473,154,folk pop
844,2022-12-22 12:57:09.000000,500,414,vocal trance
494,2023-02-21 12:38:16.000000,423,389,synth-pop
985,2019-07-07 17:26:03.000000,350,391,tech house
885,2021-12-18 03:53:06.000000,165,116,drill
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
35,2021-12-29 14:04:48.000000,462,176,glam rock
379,2022-04-29 10:23:08.000000,62,404,turntablism
797,2019-09-04 05:42:58.000000,206,231,beat music
414,2021-11-14 14:43:21.000000,462,176,glam rock
77,2020-03-21 17:07:24.000000,106,275,nerdcore
77,2020-03-21 17:07:24.000000,106,275,nerdcore
77,2020-03-21 17:07:24.000000,106,275,nerdcore
77,2020-03-21 17:07:24.000000,106,275,nerdcore
77,2020-03-21 17:07:24.000000,106,275,nerdcore
442,2019-07-24 02:54:39.000000,211,210,industrial
373,2022-12-06 01:25:13.000000,376,196,hardstyle
457,2022-06-24 19:58:20.000000,62,404,turntablism
457,2022-06-24 19:58:20.000000,62,404,turntablism
940,2019-12-26 14:08:03.000000,368,96,dance-punk
768,2022-03-16 12:37:15.000000,150,490,complextro
196,2021-01-11 20:14:57.000000,473,154,folk pop
984,2019-09-13 09:24:06.000000,216,403,trip hop
295,2021-07-02 23:48:44.000000,130,48,breakbeat
301,2022-06-26 13:32:40.000000,247,429,phonk
301,2022-06-26 13:32:40.000000,247,429,phonk
301,2022-06-26 13:32:40.000000,247,429,phonk
301,2022-06-26 13:32:40.000000,247,429,phonk
441,2019-10-23 00:38:29.000000,83,109,delta blues
555,2023-02-02 00:15:44.000000,125,317,progressive
875,2019-10-30 14:29:20.000000,183,165,landó
283,2019-08-13 06:46:08.000000,144,21,arena rock
705,2021-10-08 06:23:24.000000,290,244,mainstream rock
180,2020-12-16 03:23:30.000000,181,343,reggae
500,2022-03-31 21:01:41.000000,202,318,progressive folk
500,2022-03-31 21:01:41.000000,202,318,progressive folk
500,2022-03-31 21:01:41.000000,202,318,progressive folk
655,2020-10-28 00:21:32.000000,477,34,bhangra
818,2020-02-01 02:15:43.000000,94,94,dance
421,2022-06-20 16:07:59.000000,245,304,pornogrind
279,2020-01-23 08:51:50.000000,303,346,rock
279,2020-01-23 08:51:50.000000,303,346,rock
279,2020-01-23 08:51:50.000000,303,346,rock
897,2020-10-17 14:43:46.000000,405,367,soft rock
778,2020-09-09 00:55:31.000000,267,135,electronicore
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
23,2020-03-25 20:35:39.000000,309,48,breakbeat
534,2019-04-26 08:58:36.000000,29,4,acoustic blues
76,2019-11-04 04:13:34.000000,355,281,noise
76,2019-11-04 04:13:34.000000,355,281,noise
76,2019-11-04 04:13:34.000000,355,281,noise
632,2020-08-31 09:01:32.000000,195,413,vocal jazz
424,2022-07-26 15:54:56.000000,209,45,bolero son
123,2021-01-16 22:51:10.000000,180,80,contemporary gospel
352,2021-05-24 05:39:21.000000,52,224,jazz fusion
352,2021-05-24 05:39:21.000000,52,224,jazz fusion
655,2019-05-04 22:50:05.000000,404,439,detroit techno
731,2021-07-25 06:56:37.000000,150,490,complextro
241,2022-11-28 11:18:48.000000,77,400,trap
215,2021-01-02 12:42:37.000000,113,237,latin rock
215,2021-01-02 12:42:37.000000,113,237,latin rock
215,2021-01-02 12:42:37.000000,113,237,latin rock
215,2021-01-02 12:42:37.000000,113,237,latin rock
653,2019-08-13 05:44:35.000000,428,148,filk
481,2021-06-02 17:01:20.000000,246,19,anarcho-punk
968,2021-12-25 11:34:35.000000,395,238,leftfield
280,2020-06-02 19:54:55.000000,426,484,edm
656,2020-05-27 17:17:54.000000,172,468,sonata
810,2021-10-16 20:22:52.000000,252,376,speed metal
412,2021-11-30 16:44:57.000000,151,7,alternative country
262,2020-10-14 05:59:05.000000,178,495,carnatic classical
26,2020-12-21 01:32:46.000000,135,359,ska
26,2020-12-21 01:32:46.000000,135,359,ska
26,2020-12-21 01:32:46.000000,135,359,ska
26,2020-12-21 01:32:46.000000,135,359,ska
26,2020-12-21 01:32:46.000000,135,359,ska
342,2021-11-26 07:27:19.000000,93,72,classic jazz
680,2020-05-03 00:06:55.000000,96,365,smooth soul
940,2019-05-24 14:18:34.000000,139,149,flamenco
833,2021-03-27 20:56:53.000000,49,265,modern blues
910,2020-09-11 06:38:59.000000,251,230,kayōkyoku
901,2022-11-23 06:11:51.000000,406,340,rap rock
147,2022-03-27 10:22:46.000000,146,429,phonk
672,2020-04-22 16:55:16.000000,373,382,swing
590,2020-06-12 19:34:11.000000,161,427,boogie rock
19,2020-02-19 23:13:39.000000,158,78,contemporary classical
19,2020-02-19 23:13:39.000000,158,78,contemporary classical
19,2020-02-19 23:13:39.000000,158,78,contemporary classical
19,2020-02-19 23:13:39.000000,158,78,contemporary classical
963,2019-04-19 17:49:22.000000,268,3,acid techno
820,2021-10-17 09:55:42.000000,101,317,progressive
786,2022-08-07 13:12:10.000000,59,249,mathcore
864,2022-06-17 20:14:05.000000,324,386,symphonic rock
403,2019-08-29 01:27:48.000000,188,53,brutal death metal
403,2019-08-29 01:27:48.000000,188,53,brutal death metal
403,2019-08-29 01:27:48.000000,188,53,brutal death metal
15,2022-12-15 01:28:10.000000,199,483,industrial musical
15,2022-12-15 01:28:10.000000,199,483,industrial musical
15,2022-12-15 01:28:10.000000,199,483,industrial musical
15,2022-12-15 01:28:10.000000,199,483,industrial musical
15,2022-12-15 01:28:10.000000,199,483,industrial musical
15,2022-12-15 01:28:10.000000,199,483,industrial musical
15,2022-12-15 01:28:10.000000,199,483,industrial musical
489,2021-08-02 20:00:21.000000,49,265,modern blues
572,2022-10-17 13:08:26.000000,80,331,punk rock
978,2022-06-20 22:52:15.000000,218,152,folk punk
477,2019-09-28 00:59:57.000000,444,210,industrial
713,2020-11-10 06:25:50.000000,356,470,ryūkōka
743,2019-07-17 17:33:04.000000,394,149,flamenco
872,2020-10-22 06:17:01.000000,102,411,visual kei
933,2019-10-01 15:20:43.000000,48,147,fado
20,2020-11-23 02:37:38.000000,488,64,chicago blues
345,2021-06-08 06:46:45.000000,475,207,indie rock
345,2021-06-08 06:46:45.000000,475,207,indie rock
345,2021-06-08 06:46:45.000000,475,207,indie rock
345,2021-06-08 06:46:45.000000,475,207,indie rock
345,2021-06-08 06:46:45.000000,475,207,indie rock
345,2021-06-08 06:46:45.000000,475,207,indie rock
345,2021-06-08 06:46:45.000000,475,207,indie rock
221,2022-12-17 01:49:11.000000,428,148,filk
240,2019-05-21 11:55:56.000000,288,12,alternative pop
192,2020-03-27 23:34:20.000000,284,382,swing
323,2023-02-10 22:51:17.000000,53,127,electro house
632,2022-11-12 03:51:40.000000,198,145,experimental
183,2020-06-09 19:08:39.000000,432,18,americana
271,2020-10-19 17:09:46.000000,82,146,experimental rock
774,2022-08-06 22:07:08.000000,200,326,psychedelic pop
202,2022-08-16 10:10:10.000000,206,231,beat music
509,2021-02-19 15:04:37.000000,471,495,carnatic classical
126,2020-08-28 01:15:36.000000,161,427,boogie rock
920,2020-12-10 22:42:39.000000,180,80,contemporary gospel
705,2019-06-12 17:37:15.000000,443,367,soft rock
890,2021-06-11 00:56:09.000000,278,27,avant-garde metal
729,2020-08-15 22:03:17.000000,356,470,ryūkōka
120,2021-06-03 05:18:46.000000,311,277,new jack swing
388,2021-06-14 06:23:45.000000,458,183,gothic rock
966,2022-05-28 12:55:19.000000,84,57,cantopop
496,2022-12-03 09:50:44.000000,447,389,synth-pop
201,2020-10-04 07:18:42.000000,409,81,contemporary jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
41,2022-12-25 13:01:07.000000,212,157,free jazz
250,2023-02-27 15:39:12.000000,211,210,industrial
53,2022-12-29 12:04:12.000000,42,66,chiptune
53,2022-12-29 12:04:12.000000,42,66,chiptune
53,2022-12-29 12:04:12.000000,42,66,chiptune
53,2022-12-29 12:04:12.000000,42,66,chiptune
53,2022-12-29 12:04:12.000000,42,66,chiptune
53,2022-12-29 12:04:12.000000,42,66,chiptune
53,2022-12-29 12:04:12.000000,42,66,chiptune
53,2022-12-29 12:04:12.000000,42,66,chiptune
258,2022-02-14 18:21:40.000000,202,318,progressive folk
132,2020-02-17 21:41:50.000000,472,129,electro-funk
396,2023-03-20 16:52:05.000000,152,122,dungeon synth
979,2022-01-01 14:47:12.000000,149,449,noise rock
29,2021-11-12 17:22:30.000000,272,171,garage house
29,2021-11-12 17:22:30.000000,272,171,garage house
29,2021-11-12 17:22:30.000000,272,171,garage house
608,2022-07-25 19:28:28.000000,16,231,beat music
980,2022-11-26 07:56:07.000000,121,108,deep house
269,2020-12-09 00:12:53.000000,80,331,punk rock
487,2020-07-07 17:10:30.000000,159,160,funk metal
484,2020-06-01 01:54:55.000000,47,376,speed metal
259,2019-04-28 15:19:28.000000,181,343,reggae
817,2021-08-22 15:00:41.000000,239,176,glam rock
453,2022-05-22 21:01:03.000000,224,17,ambient techno
453,2022-05-22 21:01:03.000000,224,17,ambient techno
453,2022-05-22 21:01:03.000000,224,17,ambient techno
453,2022-05-22 21:01:03.000000,224,17,ambient techno
982,2019-04-13 05:23:47.000000,208,271,neo soul
591,2022-02-11 22:15:31.000000,122,462,nueva canción
267,2022-01-30 06:10:30.000000,372,210,industrial
267,2022-01-30 06:10:30.000000,372,210,industrial
267,2022-01-30 06:10:30.000000,372,210,industrial
267,2022-01-30 06:10:30.000000,372,210,industrial
267,2022-01-30 06:10:30.000000,372,210,industrial
224,2019-10-29 21:48:12.000000,129,227,jazz-funk
88,2022-07-31 22:56:52.000000,103,354,schlager
88,2022-07-31 22:56:52.000000,103,354,schlager
88,2022-07-31 22:56:52.000000,103,354,schlager
88,2022-07-31 22:56:52.000000,103,354,schlager
88,2022-07-31 22:56:52.000000,103,354,schlager
28,2020-07-23 10:06:51.000000,183,165,landó
28,2020-07-23 10:06:51.000000,183,165,landó
28,2020-07-23 10:06:51.000000,183,165,landó
28,2020-07-23 10:06:51.000000,183,165,landó
28,2020-07-23 10:06:51.000000,183,165,landó
797,2022-09-13 06:51:36.000000,42,66,chiptune
19,2021-08-17 03:49:10.000000,173,117,drone
19,2021-08-17 03:49:10.000000,173,117,drone
19,2021-08-17 03:49:10.000000,173,117,drone
19,2021-08-17 03:49:10.000000,173,117,drone
985,2020-05-08 12:38:02.000000,255,493,chachachá
779,2023-02-14 00:12:24.000000,150,490,complextro
343,2020-06-15 00:26:28.000000,299,322,progressive trance
343,2020-06-15 00:26:28.000000,299,322,progressive trance
343,2020-06-15 00:26:28.000000,299,322,progressive trance
343,2020-06-15 00:26:28.000000,299,322,progressive trance
343,2020-06-15 00:26:28.000000,299,322,progressive trance
534,2022-10-02 03:08:30.000000,463,336,ragga jungle
479,2021-08-01 23:32:08.000000,496,235,latin jazz
245,2022-12-29 06:46:28.000000,179,240,lo-fi
138,2022-12-22 02:26:39.000000,161,427,boogie rock
125,2020-10-13 18:45:42.000000,39,55,cajun
605,2019-12-02 01:53:57.000000,472,129,electro-funk
119,2019-06-29 08:36:21.000000,244,286,northern soul
371,2021-11-09 19:19:46.000000,409,81,contemporary jazz
